ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,dt_s
-64.528530,7.010220,-20.590130,-0.436758,9.659818,1.497762,0.010000
-81.077250,0.842760,-20.973210,1.064199,10.751714,2.452239,0.010000
-71.404670,3.945640,-23.731330,0.050067,11.734953,2.540656,0.010000
-73.856330,1.225830,-16.606180,-0.105461,11.921374,2.637595,0.010000
-72.400660,-4.443640,-16.797720,0.332363,12.390091,1.237837,0.010000
-80.062100,5.956770,-16.472110,-0.328101,10.569553,3.017894,0.010000
-76.805990,6.129160,-18.559850,-1.295362,10.226539,3.301255,0.010000
-75.733390,2.777270,-15.801730,-1.572330,9.481918,3.282080,0.010000
-75.905770,0.517150,-24.401700,-0.707336,11.126687,1.548895,0.010000
-83.356530,2.528280,-15.993270,0.386691,9.120794,2.539590,0.010000
-79.066120,5.228940,-13.943830,-0.246076,9.922938,2.030394,0.010000
-80.177020,2.375050,-12.258310,-1.171791,8.281365,1.768339,0.010000
-79.602420,2.336740,-12.373230,-1.987783,8.100270,1.935585,0.010000
-79.257650,-1.570600,-16.242260,-3.142530,9.056878,0.671117,0.010000
-85.808190,2.528280,-14.422670,-4.296211,6.893326,2.922020,0.010000
-82.762760,1.551440,-10.304640,-5.350823,7.594270,2.701511,0.010000
-82.264770,-0.287300,-5.094860,-5.075985,6.079464,2.973153,0.010000
-80.406870,-1.302450,-8.312670,-4.302603,5.553224,2.389388,0.010000
-63.015390,0.919370,-13.579910,-3.465305,6.701579,0.428236,0.010000
-86.018880,-3.390190,-10.438720,-1.440238,5.783320,1.003479,0.010000
-84.486590,-3.083730,-7.776370,0.572047,3.886085,0.467651,0.010000
-83.337370,-4.558560,0.019150,1.715076,0.259925,-0.233293,0.010000
-81.153860,-1.838750,-3.332730,2.127333,-2.253034,-0.651942,0.010000
-79.295960,-0.229840,-3.351880,2.019741,-4.086354,-0.626375,0.010000
-77.667900,0.402230,-4.462790,2.394714,-5.080246,-0.338754,0.010000
-77.840290,2.336740,-8.829820,1.838646,-4.494350,0.370712,0.010000
-82.571230,1.589750,-4.711790,1.358212,-5.561746,1.025850,0.010000
-77.303990,-2.298430,-8.868120,1.097222,-6.350041,0.854342,0.010000
-77.878590,-0.670380,-8.255210,0.578439,-6.347911,1.116397,0.010000
-80.042950,-1.340750,-4.616020,-0.125701,-7.544203,1.304949,0.010000
-79.832260,-1.417370,-4.654330,-1.507349,-9.748235,1.295362,0.010000
-76.901760,2.758120,-4.539410,-2.871953,-12.814066,1.831190,0.010000
-73.013570,-5.592850,-4.271260,-2.971023,-15.435681,3.876497,0.010000
-76.480380,4.635170,-5.573700,-6.147641,-17.778198,2.574744,0.010000
-69.297780,-4.999090,-9.576810,-5.383846,-19.387812,3.776362,0.010000
-76.001540,-3.543420,-11.683700,-4.277037,-21.873074,2.701511,0.010000
-71.117370,-3.696650,-24.574090,-3.342800,-19.898075,2.741991,0.010000
-77.514670,-6.033390,-30.492550,-1.892975,-15.027685,1.220793,0.010000
-77.476360,-4.213800,-21.375430,-0.864995,-14.956312,0.133158,0.010000
-74.948090,-3.083730,-27.198130,0.192813,-15.407985,0.153398,0.010000
-74.411790,-5.267240,-31.909920,1.806688,-13.809023,-0.047937,0.010000
-73.588180,-2.681510,-27.983430,2.633334,-13.933659,0.214118,0.010000
-74.794860,-3.275270,-28.443120,3.047722,-15.684954,0.541154,0.010000
-73.473260,-2.700660,-32.944210,3.364105,-16.896158,0.915062,0.010000
-70.715140,-0.363920,-37.598550,3.254383,-19.034145,1.904693,0.010000
-65.045670,-2.164360,-34.668040,2.622681,-18.253305,2.132659,0.010000
-67.765490,-5.669470,-44.302310,2.649313,-19.231218,2.226403,0.010000
-65.830970,-2.432510,-31.316160,2.659965,-19.604061,2.481001,0.010000
-65.083980,-3.447650,-35.166030,1.319863,-20.034428,1.524393,0.010000
-62.096020,-5.382170,-41.486730,1.956891,-19.265306,1.043959,0.010000
-62.536550,-5.363010,-41.697420,2.609898,-17.504425,0.548611,0.010000
-62.843010,-5.420470,-45.853750,3.691141,-15.446334,0.137419,0.010000
-65.122280,-6.416460,-43.363780,4.414456,-14.550447,-0.596548,0.010000
-62.804700,-5.094860,-41.869800,5.399826,-13.732324,-0.393083,0.010000
-61.502250,-2.317590,-45.911210,4.793690,-12.582904,-0.460194,0.010000
-59.050590,-2.968810,-48.056420,5.058941,-12.163189,-0.423975,0.010000
-60.391340,-2.738970,-46.409210,5.017395,-13.196496,-0.120375,0.010000
-58.954820,-4.347870,-48.401180,4.583833,-14.580275,0.241815,0.010000
-56.100930,-2.604890,-52.883130,4.674380,-14.406636,0.405866,0.010000
-56.426540,-2.662350,-51.599830,4.578506,-14.430072,0.952346,0.010000
-56.484000,-1.417370,-53.496040,4.922587,-14.234063,1.170726,0.010000
-55.296480,-1.877050,-53.610970,4.846953,-13.034575,1.197357,0.010000
-56.158390,-1.244980,-50.239930,4.500742,-12.124840,0.961934,0.010000
-53.917420,-1.283290,-49.799400,3.968110,-11.578359,0.868191,0.010000
-53.132130,-0.785300,-50.125010,3.616573,-11.400460,0.722249,0.010000
-51.638140,-1.321600,-53.247050,3.577158,-11.407917,0.863929,0.010000
-52.500050,0.536300,-54.836800,3.738013,-12.157863,0.896953,0.010000
-50.239930,-0.900220,-56.177550,4.330300,-11.728561,0.944890,0.010000
-49.990930,-2.585740,-55.737010,4.903412,-12.885439,0.965130,0.010000
-48.592720,-0.670380,-55.737010,4.490089,-14.844460,0.980043,0.010000
-46.888050,-0.229840,-56.541470,3.616573,-15.206650,1.031176,0.010000
-45.643060,-1.742980,-59.835890,3.298059,-14.587731,1.005610,0.010000
-44.896070,-0.727840,-61.904480,2.500176,-13.359481,0.916127,0.010000
-43.938390,-0.670380,-60.927650,1.748099,-12.627645,0.895887,0.010000
-43.804310,-1.187520,-65.926730,0.745685,-11.289673,0.910801,0.010000
-42.003880,-0.421380,-63.513380,0.141680,-10.457701,0.794687,0.010000
-41.084500,-1.206680,-64.509370,-0.059655,-10.812434,0.616788,0.010000
-39.705440,-1.991980,-66.252350,0.104396,-10.813499,0.677508,0.010000
-39.092530,-1.340750,-63.838990,-0.299339,-11.653993,0.746750,0.010000
-38.479610,-1.781290,-62.785550,-0.591222,-13.042032,0.788296,0.010000
-37.790080,-1.666360,-63.015390,-1.092961,-14.174409,0.655138,0.010000
-36.947320,-1.704670,-62.536550,-1.045024,-13.923006,0.379234,0.010000
-35.338420,-1.838750,-64.700900,-1.152616,-13.206083,0.448476,0.010000
-34.323280,-1.666360,-63.953910,-1.619202,-13.360546,0.547546,0.010000
-33.786980,-2.375050,-66.137430,-1.629855,-13.426593,0.482565,0.010000
-31.124620,-2.509120,-69.259470,-0.900148,-12.895026,0.572047,0.010000
-30.339320,-1.781290,-67.842100,-0.595483,-13.168798,0.632767,0.010000
-30.186090,-2.681510,-67.957020,-0.017044,-13.013270,0.526241,0.010000
-28.481420,-2.011130,-69.949000,0.617853,-12.031096,0.506001,0.010000
-26.106370,-4.539410,-73.434950,0.761664,-10.795390,0.720119,0.010000
-26.278760,-3.505110,-69.240310,0.517718,-11.286477,0.923584,0.010000
-24.286780,-3.888180,-69.259470,0.762729,-11.762650,0.900148,0.010000
-23.827100,-3.562570,-69.872380,0.951281,-11.227887,0.999218,0.010000
-23.137570,-4.481950,-72.802890,1.188835,-11.335479,1.065264,0.010000
-20.628440,-3.620030,-70.140530,1.212271,-12.911005,1.361408,0.010000
-18.770540,-3.198650,-71.040760,1.287905,-14.149907,1.399758,0.010000
-17.602170,-5.133170,-73.147650,1.808819,-14.550447,1.091896,0.010000
-17.544710,-4.252100,-71.845210,1.619202,-14.751781,0.747816,0.010000
-15.897500,-4.156330,-72.822040,1.490305,-15.328090,0.608266,0.010000
-13.828910,-4.730940,-73.454110,1.732120,-15.815981,0.518784,0.010000
-13.273450,-4.462790,-75.656780,2.410693,-14.920094,0.448476,0.010000
-12.354080,-3.869030,-74.488400,2.995523,-14.348046,0.483630,0.010000
-11.798630,-3.620030,-75.254550,3.410977,-14.198910,0.610397,0.010000
-10.362110,-3.160350,-74.584180,4.097007,-13.042032,0.829841,0.010000
-7.910440,-3.792420,-73.166800,3.882889,-12.828979,0.817058,0.010000
-7.489060,-4.386180,-71.711130,3.407781,-13.464942,0.747816,0.010000
-5.822700,-4.616020,-70.906680,3.317233,-13.836720,0.609331,0.010000
-3.447650,-5.056550,-67.899560,2.602441,-13.680126,0.610397,0.010000
-1.532290,-3.275270,-72.573040,1.571265,-13.535250,0.836233,0.010000
1.359910,-4.520250,-75.733390,1.602158,-14.009293,1.071656,0.010000
2.873040,-4.328720,-78.127590,2.369148,-13.864416,0.975782,0.010000
2.815580,-2.949660,-79.525800,3.392867,-12.479572,1.068460,0.010000
4.577710,-2.355890,-78.683040,4.107660,-11.461180,1.214401,0.010000
5.631160,-3.562570,-75.350320,4.398477,-11.525096,0.902279,0.010000
5.784390,-2.700660,-73.549870,4.104464,-11.560249,0.632767,0.010000
5.152320,-2.604890,-72.802890,3.777428,-11.390873,0.460194,0.010000
4.271260,-2.451660,-73.281720,3.314038,-10.669688,-0.062851,0.010000
6.780380,-1.857900,-74.181950,2.964631,-9.947439,-0.133158,0.010000
8.236050,-1.991980,-75.063010,2.488458,-8.733038,-0.154463,0.010000
9.749190,-1.015140,-78.280820,2.202967,-7.283213,-0.120375,0.010000
12.028470,-1.455670,-77.418910,2.659965,-6.719688,-0.271642,0.010000
14.326900,-1.762130,-75.886620,3.000850,-6.997722,-0.168312,0.010000
14.326900,-1.781290,-74.814020,2.959305,-7.021158,-0.188552,0.010000
13.867220,-2.011130,-74.488400,2.672749,-6.304235,-0.190682,0.010000
13.809760,-1.953670,-73.760570,2.488458,-5.863215,-0.234358,0.010000
13.656530,-1.800440,-73.377490,2.248773,-5.946306,-0.400539,0.010000
15.361200,-2.030280,-72.802890,2.556635,-6.342585,-0.966195,0.010000
16.682800,-1.417370,-73.109340,2.730273,-6.637663,-1.146224,0.010000
16.414650,-1.551440,-74.143640,3.011503,-6.516222,-1.090831,0.010000
15.495270,-0.861910,-72.764580,3.038134,-6.214753,-1.052481,0.010000
16.165650,-0.555450,-72.343200,2.700445,-5.807822,-0.974717,0.010000
16.816870,-0.881070,-73.703100,2.538525,-5.400891,-0.968325,0.010000
15.648500,0.421380,-73.166800,2.459696,-5.147358,-0.987500,0.010000
16.587030,0.574610,-73.492420,2.560896,-4.130030,-0.869256,0.010000
17.161640,0.593760,-75.637620,2.581136,-2.508698,-0.572047,0.010000
18.847160,0.153230,-74.545870,2.560896,-1.477522,-0.325971,0.010000
19.498380,0.478840,-73.013570,2.477805,-1.263404,-0.045806,0.010000
19.172770,-0.191540,-73.051880,2.481001,-1.193096,0.011718,0.010000
19.019540,-0.268150,-71.481290,2.215750,-1.040763,-0.046872,0.010000
19.153610,0.172380,-70.830060,1.867409,-1.030111,-0.068177,0.010000
19.057850,-0.095770,-72.630500,1.507349,-0.824515,-0.116114,0.010000
18.789700,-0.038310,-72.630500,1.362473,-0.706270,-0.274838,0.010000
18.751390,0.172380,-72.496430,1.335842,-0.690291,-0.321710,0.010000
18.942920,0.268150,-72.936960,1.318797,-0.329167,-0.295078,0.010000
19.479230,0.114920,-72.822040,1.295362,-0.116114,-0.100135,0.010000
18.923770,0.019150,-72.132510,1.330515,-0.043676,-0.080960,0.010000
18.942920,0.172380,-73.090190,1.544633,0.210922,-0.153398,0.010000
19.211070,0.268150,-73.205110,1.753425,0.445281,-0.192813,0.010000
18.598160,0.383070,-73.224270,1.874865,0.514523,-0.080960,0.010000
19.134460,0.057460,-71.366360,1.752360,0.020240,0.134223,0.010000
18.349160,0.249000,-72.649660,1.708684,-0.090547,0.122505,0.010000
17.985240,0.057460,-71.749440,1.776861,-0.169377,0.157659,0.010000
18.157630,-0.363920,-71.902660,1.903628,-0.223706,0.184291,0.010000
18.195930,-0.976830,-71.500440,1.833320,-0.315318,0.160855,0.010000
18.655620,-1.034300,-72.094200,1.834385,-0.325971,0.134223,0.010000
18.770540,-0.766140,-72.534740,1.782187,-0.180030,0.074569,0.010000
18.866310,-0.497990,-71.691980,1.572330,-0.055394,0.125701,0.010000
17.793710,0.153230,-71.634510,1.152616,0.150202,0.214118,0.010000
17.046720,0.114920,-72.228280,0.964064,0.612527,0.156594,0.010000
17.736250,-0.708680,-72.458120,0.465521,1.708684,0.243946,0.010000
19.900600,-1.187520,-73.032730,-0.170442,2.305232,0.299339,0.010000
18.483240,1.187520,-71.864360,-0.563525,2.846386,0.633832,0.010000
17.238250,2.566580,-73.722260,-0.632767,3.180880,1.483913,0.010000
15.552730,1.991980,-73.722260,-0.575243,3.711381,2.553439,0.010000
12.813770,3.236960,-72.975270,-0.278034,4.753210,3.398194,0.010000
18.119320,-5.037400,-36.717480,5.882390,-3.751861,-0.355798,0.010000
22.294810,-1.225830,-82.188160,3.070092,-5.294364,-1.222924,0.010000
16.472110,1.742980,-81.058090,0.892692,-0.810666,-0.821319,0.010000
17.046720,0.000000,-68.569940,1.313471,-1.598962,-0.159790,0.010000
18.559850,-1.244980,-74.335170,2.049569,-1.854625,-0.273773,0.010000
17.889470,0.900220,-73.913800,1.923868,-0.786165,-0.062851,0.010000
16.242260,-0.038310,-73.396640,2.263687,-0.582700,-0.085221,0.010000
14.346060,1.838750,-72.170810,2.865561,-0.490022,0.177899,0.010000
14.786590,0.938530,-73.300880,3.270362,0.368582,0.668986,0.010000
16.223110,0.459690,-71.864360,2.780340,0.949151,1.013067,0.010000
16.663640,-0.057460,-72.477270,2.292449,1.306014,1.178182,0.010000
17.659630,-0.727840,-70.849220,2.141181,0.708401,1.161138,0.010000
17.927780,-0.823610,-74.258560,1.957956,0.927845,1.451955,0.010000
18.981230,-1.302450,-74.239400,1.319863,1.303884,1.678857,0.010000
17.774550,-0.268150,-71.672820,1.415736,0.817058,1.631985,0.010000
20.705060,-1.493980,-83.279910,-0.646616,0.828776,1.624528,0.010000
16.491260,-0.057460,-73.205110,0.158724,0.485761,1.049285,0.010000
16.548720,-0.306460,-75.063010,0.203466,0.543285,0.965130,0.010000
16.644490,-2.873040,-70.830060,0.559264,0.199204,0.795753,0.010000
17.334020,-2.336740,-65.984200,1.160073,-0.202400,0.793622,0.010000
17.755400,-4.673480,-67.133420,2.278601,-0.102265,0.760599,0.010000
17.678790,-3.658340,-68.723170,2.741991,0.588026,0.833037,0.010000
20.685900,-4.481950,-69.202000,2.992328,-0.247141,0.128897,0.010000
19.938910,-2.700660,-73.511570,2.521481,-0.644485,-0.514523,0.010000
20.092140,-1.934510,-72.132510,2.402171,-0.590156,-0.777643,0.010000
14.824900,0.344770,-73.377490,2.694054,-0.221575,-0.318514,0.010000
12.009320,4.271260,-76.346310,2.650378,1.165399,0.798948,0.010000
11.990160,2.087740,-76.461230,1.728924,0.739294,-0.107592,0.010000
18.444930,-0.306460,-73.703100,0.651942,0.536893,-0.154463,0.010000
17.908630,-0.517150,-74.948090,0.736098,0.795753,-0.321710,0.010000
18.923770,0.191540,-70.925830,0.594418,0.511327,-0.282295,0.010000
18.157630,-0.804450,-71.615360,0.719054,0.236489,-0.144876,0.010000
17.563860,-0.785300,-72.994420,1.091896,1.006675,-0.217314,0.010000
20.398600,-5.018250,-73.032730,0.973652,2.652508,0.498544,0.010000
17.334020,-1.570600,-72.170810,0.973652,3.717773,0.989631,0.010000
16.414650,-1.302450,-71.079060,1.135572,3.135073,0.610397,0.010000
16.108190,-1.321600,-72.151660,1.171791,2.092179,0.156594,0.010000
15.897500,0.421380,-75.867460,1.232511,1.594701,0.090547,0.010000
15.763420,0.670380,-73.798870,1.570200,0.968325,0.242880,0.010000
14.671670,0.938530,-75.197090,1.661813,0.860734,0.267381,0.010000
15.495270,-0.057460,-73.779720,1.575526,0.642354,-0.037284,0.010000
15.897500,0.229840,-74.067020,1.180313,0.512392,-0.306796,0.010000
14.403520,-0.421380,-74.354320,0.989631,0.769121,-0.491087,0.010000
14.058750,-1.206680,-72.611350,0.920388,1.210140,-0.583765,0.010000
14.135370,-0.919370,-72.438960,0.566721,2.101767,-0.308927,0.010000
14.824900,-1.436520,-72.898650,0.143811,2.862365,-0.325971,0.010000
15.303740,-1.359910,-71.385520,-0.079895,2.861300,-0.436758,0.010000
14.556750,-1.455670,-72.687970,0.044741,2.492719,-0.483630,0.010000
12.909540,-0.785300,-73.032730,0.493217,2.309493,-0.366451,0.010000
13.886370,-0.842760,-72.707120,0.955542,2.133725,-0.269512,0.010000
13.560760,-1.455670,-72.170810,1.106810,1.842907,-0.216249,0.010000
12.277470,-1.244980,-72.419820,1.205879,1.505219,-0.155529,0.010000
10.457870,-1.628060,-72.975270,1.490305,1.252751,-0.126766,0.010000
10.534490,-1.608900,-73.511570,1.559547,1.025850,-0.026632,0.010000
11.683700,-1.781290,-73.952100,1.450890,0.838363,-0.009587,0.010000
12.469000,-1.685520,-74.201100,1.469000,0.940628,-0.038350,0.010000
12.124240,-1.934510,-74.603320,1.854625,1.649029,0.033023,0.010000
11.894390,-2.279280,-74.699100,2.027198,1.976066,-0.027697,0.010000
11.032480,-2.624050,-74.679940,2.027198,2.300971,-0.142745,0.010000
11.089940,-2.317590,-74.622480,1.892975,2.628007,-0.362190,0.010000
11.549630,-2.260130,-73.990410,1.769404,2.461826,-0.464455,0.010000
10.285490,-2.509120,-73.683950,1.623463,2.675944,-0.551807,0.010000
9.461890,-2.011130,-73.128490,1.637311,2.788862,-0.673247,0.010000
9.634270,-2.355890,-73.205110,1.543568,2.659965,-0.859668,0.010000
11.109100,-2.432510,-73.760570,1.174987,2.403237,-0.918258,0.010000
10.362110,-1.800440,-74.124480,0.887365,2.036786,-0.940628,0.010000
10.342950,-1.015140,-73.147650,0.890561,1.871670,-0.835167,0.010000
9.442730,-1.666360,-72.611350,0.928911,1.540372,-0.775513,0.010000
8.925580,-0.861910,-72.611350,0.987500,1.445564,-0.739294,0.010000
9.040510,-1.110910,-73.569030,0.989631,1.541438,-0.579504,0.010000
9.136270,-0.900220,-73.377490,0.887365,1.543568,-0.332363,0.010000
10.323800,-1.608900,-73.032730,0.712662,1.225054,-0.111853,0.010000
10.247180,-1.628060,-73.683950,0.548611,0.756338,-0.111853,0.010000
9.442730,-2.030280,-73.607340,0.612527,0.944890,-0.083091,0.010000
8.580820,-2.279280,-73.837180,0.688161,1.026915,-0.233293,0.010000
8.216900,-2.892200,-72.726270,0.646616,1.243164,-0.449542,0.010000
9.078810,-3.045420,-72.573040,0.588026,1.310275,-0.623180,0.010000
8.695740,-2.892200,-74.009560,0.644485,1.185639,-0.542220,0.010000
8.389280,-2.451660,-73.300880,1.149420,1.012001,-0.437824,0.010000
7.967900,-2.815580,-74.047870,1.424259,0.659399,-0.135289,0.010000
7.067680,-3.083730,-73.434950,1.873800,0.194943,0.207727,0.010000
7.584830,-4.252100,-73.952100,2.345712,-0.279099,0.663660,0.010000
9.346960,-3.600880,-72.898650,2.487392,-1.030111,1.067395,0.010000
7.393290,-2.355890,-74.392630,2.338255,-0.724380,1.068460,0.010000
8.408440,-2.183510,-74.086170,2.406432,-0.599744,0.770186,0.010000
8.121130,-1.398210,-73.607340,1.799232,-0.021305,0.617853,0.010000
7.661450,-2.796430,-74.450100,1.916411,0.074569,0.795753,0.010000
7.067680,-4.865020,-76.173920,3.237339,-0.503870,1.129180,0.010000
5.937620,-4.424480,-77.169910,5.365737,-0.421845,0.940628,0.010000
0.861910,-33.135750,-82.398850,4.764928,-0.205596,-3.709251,0.010000
4.845860,-6.033390,-69.642540,3.903129,0.318514,-2.001632,0.010000
8.504200,-2.470820,-74.852330,2.632268,-0.297209,-1.274056,0.010000
6.569690,-2.643200,-77.035840,2.592854,0.332363,-1.439172,0.010000
7.757210,-2.987960,-75.350320,2.879410,0.172573,-1.147290,0.010000
7.929600,-2.011130,-74.545870,2.694054,0.007457,-0.908671,0.010000
7.680600,-1.130060,-73.358340,2.609898,0.090547,-1.010936,0.010000
8.829820,-0.172380,-74.067020,2.567287,-0.127832,-0.683900,0.010000
8.370130,0.019150,-74.105330,2.631203,-0.331297,-0.349407,0.010000
7.718910,-0.038310,-73.339190,2.550243,-0.502805,-0.169377,0.010000
7.393290,-0.881070,-73.166800,2.575809,-0.477238,-0.347276,0.010000
8.006210,-0.766140,-73.051880,2.674879,-0.427171,-0.533697,0.010000
9.481040,-1.244980,-73.779720,2.507632,-0.383495,-0.561394,0.010000
10.170570,-0.689530,-73.051880,2.413889,-0.438889,-0.401605,0.010000
10.879250,0.325610,-73.281720,2.224272,-0.426106,-0.187487,0.010000
10.457870,0.497990,-73.300880,2.328668,-0.243946,-0.276969,0.010000
10.208880,1.321600,-72.975270,2.186988,0.020240,-0.420779,0.010000
9.672570,0.785300,-72.400660,2.033590,0.218379,-0.507066,0.010000
8.944740,1.283290,-72.017590,1.776861,0.281230,-0.373908,0.010000
6.282390,0.842760,-72.113360,1.688444,0.285491,-0.252468,0.010000
4.290410,-0.632070,-72.362350,1.930259,0.015979,-0.546481,0.010000
5.305550,-0.517150,-73.243420,2.079396,-0.368582,-0.644485,0.010000
7.335830,0.727840,-74.220250,2.115615,-0.619984,-0.532632,0.010000
8.944740,1.589750,-73.837180,2.048503,-0.717988,-0.418649,0.010000
9.902420,1.532290,-73.932950,1.921737,-0.584830,-0.333428,0.010000
9.825800,0.076610,-73.683950,1.838646,-0.432497,-0.420779,0.010000
10.515330,0.459690,-74.009560,1.887649,-0.082025,-0.645550,0.010000
11.453860,1.608900,-73.511570,1.794971,-0.036219,-0.460194,0.010000
10.764330,2.221820,-73.760570,1.763013,-0.022371,-0.141680,0.010000
10.496180,3.160350,-72.687970,1.636246,-0.151268,0.083091,0.010000
9.730040,2.317590,-71.998440,1.529720,-0.262055,0.258859,0.010000
7.718910,0.478840,-71.730290,1.608549,-0.317449,0.034088,0.010000
7.508220,-0.249000,-71.672820,1.728924,-0.413323,-0.348341,0.010000
9.136270,0.689530,-72.802890,1.676726,-0.530502,-0.450607,0.010000
9.998190,0.842760,-74.545870,1.682052,-0.469782,-0.357929,0.010000
10.189720,0.363920,-74.794860,1.601092,-0.315318,-0.189617,0.010000
-8.772360,-22.946030,-91.266970,7.016897,-1.469000,-2.230664,0.010000
10.860100,6.110000,-60.314730,1.855691,1.603223,-1.330515,0.010000
11.147400,0.134080,-77.897740,-0.576308,1.202684,-0.593352,0.010000
5.094860,-3.773260,-79.085270,0.789361,1.499892,-1.094027,0.010000
8.159440,-1.915360,-75.695080,1.009871,1.592570,-1.004544,0.010000
8.427590,-2.758120,-76.997530,1.076982,0.461259,0.042611,0.010000
6.052540,-2.968810,-76.595300,1.351821,0.108657,0.371777,0.010000
3.869030,-2.930500,-75.695080,1.623463,0.240750,0.115049,0.010000
2.470820,-4.309560,-76.710220,2.727077,-0.039415,-0.363255,0.010000
3.888180,-1.302450,-74.296870,2.070874,0.271642,-0.713727,0.010000
4.347870,-0.766140,-74.852330,1.826928,0.243946,-0.744620,0.010000
2.624050,0.095770,-74.277710,1.929194,0.267381,-0.831972,0.010000
2.585740,-0.402230,-72.726270,2.453304,0.368582,-1.458347,0.010000
6.052540,0.153230,-71.883510,2.320146,0.439954,-1.759817,0.010000
9.653420,1.149220,-71.289750,1.852495,0.451672,-1.582983,0.010000
12.526460,0.900220,-73.071040,2.081527,0.370712,-1.122789,0.010000
13.637370,-0.459690,-72.534740,2.479936,0.629571,-0.926780,0.010000
13.445840,-0.574610,-72.132510,2.732403,0.415453,-0.441019,0.010000
11.760320,-0.459690,-70.312910,2.728142,0.414388,-0.275903,0.010000
10.323800,1.206680,-70.466140,2.151834,0.363255,0.040480,0.010000
7.354990,2.260130,-68.742320,1.836516,0.282295,0.169377,0.010000
5.899310,2.892200,-70.006450,1.557417,0.338754,0.028762,0.010000
6.033390,3.696650,-69.680850,1.473261,0.084156,0.193878,0.010000
6.799530,4.003110,-70.083070,1.440238,-0.214118,0.448476,0.010000
6.799530,3.524260,-71.538750,1.476457,-0.305731,0.481500,0.010000
7.642290,2.145200,-73.147650,1.524393,-0.234358,0.508131,0.010000
8.619130,1.666360,-74.239400,1.222924,-0.150202,0.658333,0.010000
8.370130,-0.134080,-75.810010,1.229315,-0.105461,0.748881,0.010000
6.914450,-1.647210,-76.097310,1.188835,0.128897,0.517718,0.010000
6.646300,-1.915360,-76.805990,0.967260,0.151268,0.511327,0.010000
6.473920,-2.126050,-77.591290,0.980043,0.051133,0.524110,0.010000
6.665460,-2.738970,-77.782820,1.377387,-0.073503,0.535828,0.010000
7.316680,-2.126050,-77.112450,1.587244,-0.148072,0.614658,0.010000
7.642290,-1.091760,-76.959220,1.653290,-0.082025,0.683900,0.010000
6.818690,-1.570600,-76.422920,1.489240,0.436758,0.415453,0.010000
5.612010,-2.068590,-75.139630,1.201618,0.597613,0.213053,0.010000
5.133170,-2.796430,-76.537840,1.393366,0.442085,0.183225,0.010000
4.922480,-2.317590,-75.292850,1.692705,0.275903,0.266316,0.010000
5.841850,-1.244980,-74.239400,1.789644,-0.044741,0.517718,0.010000
4.826710,-0.766140,-74.641630,1.739577,-0.071373,0.511327,0.010000
4.788400,-0.919370,-72.975270,1.587244,0.106526,0.197074,0.010000
5.497090,0.229840,-73.243420,1.450890,0.007457,0.194943,0.010000
5.363010,0.287300,-72.515580,1.473261,0.044741,0.056459,0.010000
6.148310,0.919370,-72.764580,1.729989,-0.167247,0.134223,0.010000
7.450760,1.072600,-73.128490,1.858886,-0.299339,0.205596,0.010000
7.929600,0.555450,-72.113360,1.647964,-0.381365,0.380299,0.010000
8.350980,0.268150,-72.936960,1.471130,-0.199204,0.383495,0.010000
8.734050,0.402230,-73.434950,1.267665,-0.175769,0.460194,0.010000
7.987060,0.229840,-74.067020,1.275122,-0.187487,0.577373,0.010000
7.125140,0.000000,-72.841190,1.332646,-0.153398,0.516653,0.010000
6.550540,0.478840,-72.802890,1.350755,-0.250337,0.502805,0.010000
5.765240,0.804450,-73.913800,1.462608,-0.357929,0.578439,0.010000
5.228940,0.038310,-73.664790,1.588309,-0.374973,0.485761,0.010000
6.167460,0.191540,-74.335170,1.506284,-0.471912,0.484695,0.010000
6.895300,0.019150,-75.082170,1.457282,-0.317449,0.427171,0.010000
7.048530,-0.670380,-74.239400,1.277252,-0.217314,0.437824,0.010000
7.182610,-1.513140,-75.312010,1.130246,-0.216249,0.409062,0.010000
7.144300,-1.819590,-74.756550,1.213336,-0.095874,0.271642,0.010000
7.105990,-1.896210,-75.675930,1.269795,-0.149137,0.348341,0.010000
6.129160,-2.240970,-75.292850,1.554221,-0.116114,0.266316,0.010000
6.359000,-0.976830,-75.503550,1.732120,-0.011718,0.017044,0.010000
7.259220,-0.172380,-75.082170,1.676726,-0.005326,0.098004,0.010000
6.761230,0.249000,-75.139630,1.554221,0.083091,0.188552,0.010000
6.167460,0.344770,-74.296870,1.571265,0.080960,0.192813,0.010000
5.688620,0.114920,-73.760570,1.530785,0.014914,0.176834,0.010000
5.765240,0.095770,-73.894640,1.571265,0.068177,0.036219,0.010000
5.554550,-0.536300,-73.645650,1.521198,0.063916,-0.010653,0.010000
6.454770,-0.076610,-73.607340,1.552090,-0.069242,0.086286,0.010000
6.914450,-0.536300,-73.511570,1.541438,-0.118244,0.150202,0.010000
6.512230,-0.900220,-74.028720,1.581918,-0.131028,0.184291,0.010000
7.010220,-0.363920,-74.584180,1.622398,-0.012783,0.155529,0.010000
6.837840,-0.114920,-74.488400,1.739577,-0.066046,0.245011,0.010000
6.569690,-0.191540,-73.875490,1.812015,-0.161920,0.385626,0.010000
6.646300,-0.957680,-74.450100,1.799232,-0.297209,0.453803,0.010000
6.703760,-0.363920,-74.009560,1.724663,-0.357929,0.410127,0.010000
6.627150,-0.861910,-74.392630,1.689509,-0.288687,0.270577,0.010000
