ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,mx_ut,my_ut,mz_ut,dt_s
-0.292090,0.751780,-8.389280,0.207727,-0.434628,-1.230380,66.281000,121.523000,-156.266000,0.010000
0.129290,0.665590,-8.676590,0.131028,-0.367516,-1.219728,66.281000,121.523000,-156.266000,0.010000
0.205900,0.517150,-8.987830,0.117179,-0.240750,-1.291101,61.547000,123.906000,-160.828000,0.010000
0.124500,0.660800,-9.437940,0.087352,-0.042611,-1.324124,61.547000,123.906000,-160.828000,0.010000
0.272940,0.622490,-9.682150,0.054328,-0.010653,-1.284709,61.547000,123.906000,-160.828000,0.010000
0.181960,0.646430,-9.916780,0.069242,-0.020240,-1.201618,61.547000,123.906000,-160.828000,0.010000
0.004790,0.718260,-9.686940,0.113983,-0.062851,-1.141963,61.547000,123.906000,-160.828000,0.010000
-0.148440,0.775720,-9.509770,0.128897,-0.085221,-1.082309,61.547000,123.906000,-160.828000,0.010000
-0.469260,0.780510,-9.026140,0.136354,-0.020240,-1.065264,61.547000,123.906000,-160.828000,0.010000
-0.560240,0.809240,-8.710110,0.095874,-0.170442,-1.017328,61.547000,123.906000,-160.828000,0.010000
-0.407010,0.866700,-8.829820,-0.043676,-0.403735,-0.935302,61.547000,123.906000,-160.828000,0.010000
-0.134080,0.603340,-9.126700,-0.119310,-0.447411,-0.922519,61.547000,123.906000,-160.828000,0.010000
0.000000,0.641650,-9.351750,-0.178964,-0.381365,-0.887365,61.547000,123.906000,-160.828000,0.010000
-0.081400,0.718260,-9.595960,-0.099070,-0.304666,-0.802144,61.547000,123.906000,-160.828000,0.010000
-0.009580,0.761360,-9.677360,-0.025566,-0.289752,-0.683900,61.547000,123.906000,-160.828000,0.010000
0.057460,0.881070,-9.595960,0.020240,-0.290817,-0.537959,61.547000,125.098000,-159.687000,0.010000
0.009580,0.852340,-9.323020,0.019175,-0.383495,-0.405866,61.547000,125.098000,-159.687000,0.010000
-0.043100,0.847550,-9.093180,0.008522,-0.439954,-0.283360,61.547000,125.098000,-159.687000,0.010000
0.009580,0.852340,-9.050080,0.061785,-0.443150,-0.172573,61.547000,125.098000,-159.687000,0.010000
0.253790,0.814030,-9.064450,0.004261,-0.610397,-0.050067,61.547000,125.098000,-159.687000,0.010000
0.435740,0.569820,-9.385270,-0.030893,-0.732902,0.038350,61.547000,125.098000,-159.687000,0.010000
0.545880,0.512360,-9.739610,-0.004261,-0.688161,0.084156,61.547000,125.098000,-159.687000,0.010000
0.675160,0.397440,-9.514560,-0.039415,-0.821319,0.168312,61.547000,125.098000,-159.687000,0.010000
0.809240,0.215480,-9.193730,-0.102265,-1.218663,0.240750,61.547000,125.098000,-159.687000,0.010000
0.809240,0.215480,-8.801090,-0.155529,-1.389105,0.294013,61.547000,125.098000,-159.687000,0.010000
0.876280,0.110130,-8.844180,-0.167247,-1.382713,0.279099,61.547000,125.098000,-159.687000,0.010000
0.895430,0.311250,-8.590400,-0.235423,-1.507349,0.304666,61.547000,125.098000,-159.687000,0.010000
1.355120,0.086190,-8.657430,-0.347276,-1.755556,0.330232,61.547000,125.098000,-159.687000,0.010000
1.685520,0.057460,-9.126700,-0.452737,-1.838646,0.305731,61.547000,119.141000,-160.828000,0.010000
2.011130,0.057460,-8.710110,-0.541154,-2.151834,0.378169,61.547000,119.141000,-160.828000,0.010000
2.217030,-0.095770,-8.336610,-0.606135,-2.679140,0.469782,61.547000,119.141000,-160.828000,0.010000
2.537850,-0.177170,-8.734050,-0.716923,-3.000850,0.500674,61.547000,119.141000,-160.828000,0.010000
2.753330,-0.210690,-8.643070,-0.794687,-3.271427,0.553937,61.547000,119.141000,-160.828000,0.010000
2.667140,-0.383070,-8.777140,-0.684965,-3.350257,0.584830,61.547000,119.141000,-160.828000,0.010000
2.882620,-0.517150,-9.208100,-0.551807,-2.998719,0.544350,61.547000,119.141000,-160.828000,0.010000
2.949660,-0.574610,-9.165000,-0.515588,-2.554504,0.470847,61.547000,119.141000,-160.828000,0.010000
3.280060,-0.521940,-8.432380,-0.449542,-2.313754,0.474043,61.547000,119.141000,-160.828000,0.010000
3.462020,-0.608130,-7.924810,-0.404800,-2.338255,0.479369,61.547000,119.141000,-160.828000,0.010000
3.667920,-0.770930,-7.920020,-0.456998,-2.354234,0.437824,61.547000,119.141000,-160.828000,0.010000
3.902550,-0.790090,-7.977480,-0.449542,-2.306298,0.389887,61.547000,119.141000,-160.828000,0.010000
4.194640,-0.713470,-7.522580,-0.437824,-2.403237,0.379234,61.547000,119.141000,-160.828000,0.010000
4.568140,-0.588970,-7.412450,-0.499609,-2.534264,0.452737,61.547000,119.141000,-160.828000,0.010000
4.481950,-0.569820,-7.829040,-0.501740,-2.608833,0.575243,61.547000,119.141000,-160.828000,0.010000
4.606440,-0.770930,-8.293510,-0.273773,-2.648247,0.621049,61.547000,119.141000,-160.828000,0.010000
4.893750,-0.804450,-8.580820,-0.089482,-2.402171,0.600809,61.547000,119.141000,-160.828000,0.010000
5.137960,-0.751780,-7.838620,0.033023,-2.175270,0.574178,61.547000,119.141000,-160.828000,0.010000
5.315130,-0.785300,-6.540960,0.116114,-2.199771,0.562460,61.547000,119.141000,-160.828000,0.010000
5.592850,-0.641650,-6.636730,0.078830,-2.217880,0.515588,61.547000,119.141000,-160.828000,0.010000
5.932830,-0.818820,-6.359000,-0.051133,-2.055960,0.427171,61.547000,119.141000,-160.828000,0.010000
6.421250,-0.909800,-6.325480,-0.202400,-1.938781,0.251402,61.547000,119.141000,-160.828000,0.010000
6.354210,-0.727840,-6.220140,-0.328101,-2.031459,0.161920,61.547000,119.141000,-160.828000,0.010000
6.435610,-0.675160,-6.009450,-0.325971,-2.182727,0.095874,61.547000,119.141000,-160.828000,0.010000
6.574480,-0.694320,-6.497860,-0.311057,-2.177401,0.047937,61.547000,119.141000,-160.828000,0.010000
6.756440,-0.766140,-6.545750,-0.249272,-2.140116,0.039415,71.016000,86.973000,-161.969000,0.010000
6.924030,-0.550670,-6.291960,-0.090547,-2.158226,0.091613,71.016000,86.973000,-161.969000,0.010000
7.723690,-0.809240,-6.445190,-0.035154,-2.008024,0.093743,71.016000,86.973000,-161.969000,0.010000
7.905650,-1.106120,-6.569690,-0.129962,-1.725728,0.108657,71.016000,86.973000,-161.969000,0.010000
7.489060,-1.015140,-6.751650,-0.015979,-1.545699,0.105461,71.016000,86.973000,-161.969000,0.010000
7.522580,-0.972050,-6.416460,0.259925,-1.398692,0.073503,71.016000,86.973000,-161.969000,0.010000
7.714120,-0.814030,-6.062120,0.404800,-1.269795,0.033023,71.016000,86.973000,-161.969000,0.010000
7.134720,-0.790090,-5.382170,0.464455,-1.295362,0.083091,71.016000,86.973000,-161.969000,0.010000
6.813900,-0.555450,-4.908110,0.566721,-1.475391,0.070307,71.016000,86.973000,-161.969000,0.010000
7.575250,-0.651220,-4.989520,0.529436,-1.421063,-0.005326,71.016000,86.973000,-161.969000,0.010000
7.977480,-0.809240,-4.860230,0.415453,-1.368865,-0.113983,71.016000,86.973000,-161.969000,0.010000
8.336610,-0.981620,-5.104440,0.432497,-1.491370,-0.086286,71.016000,86.973000,-161.969000,0.010000
8.154650,-0.790090,-4.999090,0.532632,-1.699097,0.005326,71.016000,86.973000,-161.969000,0.010000
7.867350,-0.972050,-5.118800,0.632767,-1.822667,0.066046,72.199000,77.441000,-158.547000,0.010000
7.613560,-0.641650,-5.286400,0.745685,-1.827994,0.101200,72.199000,77.441000,-158.547000,0.010000
7.082050,-0.531510,-5.190630,0.800014,-1.695901,0.196009,72.199000,77.441000,-158.547000,0.010000
7.134720,-0.397440,-4.759670,0.840494,-1.557417,0.253533,72.199000,77.441000,-158.547000,0.010000
8.839390,-0.555450,-4.841080,0.742489,-1.172856,0.225836,72.199000,77.441000,-158.547000,0.010000
9.337390,-0.627280,-3.567360,0.611462,-1.017328,0.274838,72.199000,77.441000,-158.547000,0.010000
9.399640,-0.756570,-3.179500,0.512392,-1.244229,0.248207,72.199000,77.441000,-158.547000,0.010000
9.141060,-0.852340,-3.356670,0.442085,-1.366734,0.175769,72.199000,77.441000,-158.547000,0.010000
8.475470,-0.708680,-3.189080,0.287621,-1.546764,0.129962,72.199000,77.441000,-158.547000,0.010000
8.197750,-0.632070,-3.605670,0.247141,-1.659682,0.071373,72.199000,77.441000,-158.547000,0.010000
8.030150,-0.632070,-3.304000,0.387756,-1.814145,-0.001065,72.199000,77.441000,-158.547000,0.010000
8.710110,-0.474050,-3.524260,0.528371,-1.992044,0.049002,72.199000,77.441000,-158.547000,0.010000
9.255980,-0.488420,-4.084510,0.643420,-2.038916,0.117179,72.199000,77.441000,-158.547000,0.010000
9.217680,-0.416590,-3.529050,0.602940,-1.968609,0.184291,69.832000,65.527000,-157.406000,0.010000
8.729260,0.057460,-2.652780,0.518784,-2.167813,0.307861,69.832000,65.527000,-157.406000,0.010000
9.184160,0.162810,-2.346320,0.462325,-2.269013,0.433563,69.832000,65.527000,-157.406000,0.010000
10.002970,-0.210690,-2.992750,0.487891,-2.079396,0.406931,69.832000,65.527000,-157.406000,0.010000
9.576810,0.823610,-2.154780,0.693487,-1.964348,0.552872,69.832000,65.527000,-157.406000,0.010000
10.457870,-1.872270,-4.797980,0.399474,-1.204814,0.405866,69.832000,65.527000,-157.406000,0.010000
9.179370,-0.339980,-3.074160,0.430367,-0.601874,0.370712,69.832000,65.527000,-157.406000,0.010000
8.820240,-0.215480,-3.136400,0.547546,-0.315318,0.245011,69.832000,65.527000,-157.406000,0.010000
8.623910,0.138860,-2.762910,0.660464,-0.168312,0.262055,69.832000,65.527000,-157.406000,0.010000
8.858550,-0.215480,-2.422930,0.866060,-0.227967,0.268447,69.832000,65.527000,-157.406000,0.010000
8.777140,-0.014370,-2.284070,1.203749,-0.386691,0.210922,69.832000,65.527000,-157.406000,0.010000
8.973470,0.723050,-1.728610,1.332646,-0.561394,0.334493,69.832000,65.527000,-157.406000,0.010000
9.246410,0.196320,-1.374270,1.252751,-0.648746,0.386691,69.832000,65.527000,-157.406000,0.010000
9.548080,0.129290,-1.273720,1.167530,-0.664725,0.364320,66.281000,60.762000,-149.422000,0.010000
9.916780,0.162810,-0.751780,1.131311,-0.741424,0.301470,66.281000,60.762000,-149.422000,0.010000
9.935940,0.138860,-1.072600,1.193096,-0.991761,0.301470,66.281000,60.762000,-149.422000,0.010000
9.404420,-0.105340,-1.814800,1.231446,-0.986435,0.256729,66.281000,60.762000,-149.422000,0.010000
8.858550,-0.004790,-2.159570,1.178182,-0.744620,0.193878,66.281000,60.762000,-149.422000,0.010000
8.341400,0.301670,-1.905780,1.072721,-0.725445,0.191748,66.281000,60.762000,-149.422000,0.010000
8.245630,0.469260,-1.838750,1.016262,-0.565655,0.138484,66.281000,60.762000,-149.422000,0.010000
8.686160,0.617700,-1.374270,0.869256,-0.365386,0.113983,66.281000,60.762000,-149.422000,0.010000
9.485830,0.483630,-1.359910,0.709466,-0.249272,0.115049,66.281000,60.762000,-149.422000,0.010000
10.256760,0.339980,-1.000780,0.553937,-0.176834,0.094809,66.281000,60.762000,-149.422000,0.010000
10.156200,0.215480,-1.024720,0.491087,-0.221575,0.051133,66.281000,60.762000,-149.422000,0.010000
9.998190,0.047880,-1.211470,0.493217,-0.264186,0.000000,66.281000,60.762000,-149.422000,0.010000
10.156200,0.043100,-1.154010,0.524110,-0.314253,-0.049002,63.914000,57.188000,-150.562000,0.010000
9.663000,0.100560,-0.885850,0.494283,-0.487891,-0.083091,63.914000,57.188000,-150.562000,0.010000
9.232040,0.162810,-1.316810,0.496413,-0.509196,-0.155529,63.914000,57.188000,-150.562000,0.010000
8.954310,0.569820,-1.561020,0.472977,-0.420779,-0.176834,63.914000,57.188000,-150.562000,0.010000
8.786720,0.560240,-1.393430,0.420779,-0.417584,-0.175769,63.914000,57.188000,-150.562000,0.010000
9.102750,0.450110,-1.589750,0.398409,-0.265251,-0.173638,63.914000,57.188000,-150.562000,0.010000
9.260770,0.565030,-1.470040,0.303600,-0.133158,-0.160855,63.914000,57.188000,-150.562000,0.010000
9.490620,0.349550,-1.278500,0.278034,-0.021305,-0.155529,63.914000,57.188000,-150.562000,0.010000
9.725250,0.292090,-1.225830,0.285491,0.126766,-0.143811,63.914000,57.188000,-150.562000,0.010000
9.801860,0.330400,-1.551440,0.274838,0.248207,-0.123571,63.914000,57.188000,-150.562000,0.010000
9.753980,0.205900,-1.077390,0.330232,0.370712,-0.115049,63.914000,57.188000,-150.562000,0.010000
9.658210,0.177170,-1.652000,0.295078,0.515588,-0.102265,63.914000,57.188000,-150.562000,0.010000
9.758770,0.593760,-1.335960,0.253533,0.593352,-0.063916,63.914000,57.188000,-150.562000,0.010000
9.734820,0.282520,-0.957680,0.100135,0.624245,-0.051133,65.098000,54.805000,-148.281000,0.010000
9.581600,0.138860,-0.890640,-0.080960,0.811732,-0.094809,65.098000,54.805000,-148.281000,0.010000
9.351750,0.138860,-1.110910,-0.165116,0.934237,-0.140615,65.098000,54.805000,-148.281000,0.010000
9.289500,0.225050,-1.335960,-0.192813,0.921454,-0.166181,65.098000,54.805000,-148.281000,0.010000
9.452310,0.330400,-1.924940,-0.125701,1.019458,-0.169377,65.098000,54.805000,-148.281000,0.010000
9.572020,0.220270,-2.303220,-0.019175,1.177117,-0.151268,65.098000,54.805000,-148.281000,0.010000
9.543290,0.277730,-2.652780,0.075634,1.227185,-0.152333,65.098000,54.805000,-148.281000,0.010000
11.712430,-2.691080,-4.663910,-0.285491,1.702293,-0.588026,65.098000,54.805000,-148.281000,0.010000
10.793060,-0.948100,-2.667140,-0.107592,1.843973,-0.349407,65.098000,54.805000,-148.281000,0.010000
9.983820,-1.733400,-3.213020,0.067112,1.829059,-0.311057,65.098000,54.805000,-148.281000,0.010000
9.643840,-2.059010,-2.236180,0.346211,1.922802,-0.215183,65.098000,54.805000,-148.281000,0.010000
8.566450,0.459690,-2.432510,0.311057,2.050634,-0.078830,65.098000,54.805000,-148.281000,0.010000
9.227250,-0.311250,-3.610460,0.248207,2.343582,-0.070307,65.098000,54.805000,-148.281000,0.010000
9.629480,-0.186750,-3.801990,0.080960,2.048503,0.046872,61.547000,63.145000,-156.266000,0.010000
8.446740,1.053450,-2.997540,-0.190682,1.830124,0.092678,61.547000,63.145000,-156.266000,0.010000
9.490620,-0.560240,-3.873820,-0.144876,1.843973,0.078830,61.547000,63.145000,-156.266000,0.010000
9.026140,-0.119710,-2.719810,-0.124636,1.837581,0.040480,61.547000,63.145000,-156.266000,0.010000
9.385270,0.038310,-3.691860,-0.144876,1.605353,0.036219,61.547000,63.145000,-156.266000,0.010000
9.380480,0.124500,-4.132390,-0.120375,1.378452,0.094809,61.547000,63.145000,-156.266000,0.010000
8.801090,0.531510,-4.759670,-0.530502,1.621332,0.226901,61.547000,63.145000,-156.266000,0.010000
8.734050,-0.023940,-5.430050,-0.513457,1.898301,0.235423,61.547000,63.145000,-156.266000,0.010000
7.704540,0.306460,-3.294420,-0.287621,1.957956,0.349407,61.547000,63.145000,-156.266000,0.010000
7.939170,-0.172380,-2.025490,0.374973,2.052765,0.357929,61.547000,63.145000,-156.266000,0.010000
7.331050,0.311250,-3.217810,0.063916,1.866343,0.220510,61.547000,63.145000,-156.266000,0.010000
7.718910,0.086190,-3.600880,-0.034088,1.219728,0.109722,61.547000,63.145000,-156.266000,0.010000
8.374920,0.067040,-4.884170,-0.263120,1.040763,0.079895,61.547000,63.145000,-156.266000,0.010000
8.470690,-0.368710,-5.722140,-0.312122,1.067395,0.026632,66.281000,73.867000,-163.109000,0.010000
8.322240,-0.363920,-5.525820,-0.250337,1.065264,-0.008522,66.281000,73.867000,-163.109000,0.010000
7.977480,-0.105340,-4.774040,-0.129962,1.016262,0.030893,66.281000,73.867000,-163.109000,0.010000
7.287950,0.234630,-4.280830,-0.052198,0.779774,0.169377,66.281000,73.867000,-163.109000,0.010000
6.837840,0.239420,-3.916910,-0.058590,0.643420,0.333428,66.281000,73.867000,-163.109000,0.010000
6.971920,-0.019150,-4.352660,-0.192813,0.710531,0.321710,66.281000,73.867000,-163.109000,0.010000
7.431600,-0.076610,-4.812350,-0.339819,0.840494,0.315318,66.281000,73.867000,-163.109000,0.010000
7.824250,-0.076610,-5.281610,-0.373908,0.952346,0.307861,66.281000,73.867000,-163.109000,0.010000
7.905650,0.038310,-5.755660,-0.266316,1.061003,0.254598,66.281000,73.867000,-163.109000,0.010000
7.680600,0.162810,-6.177040,-0.120375,1.241033,0.292948,66.281000,73.867000,-163.109000,0.010000
7.110780,0.555450,-6.555320,-0.045806,1.654356,0.367516,66.281000,73.867000,-163.109000,0.010000
6.799530,0.459690,-6.689400,0.049002,2.004828,0.459129,66.281000,73.867000,-163.109000,0.010000
6.473920,-0.282520,-6.904880,0.328101,2.240251,0.513457,63.914000,81.016000,-167.672000,0.010000
6.646300,-0.488420,-5.779600,0.295078,1.865278,0.329167,63.914000,81.016000,-167.672000,0.010000
6.761230,0.009580,-5.717350,0.276969,1.617071,0.283360,63.914000,81.016000,-167.672000,0.010000
6.995860,0.143650,-5.951990,0.245011,1.494566,0.301470,63.914000,81.016000,-167.672000,0.010000
7.096410,0.158020,-5.918470,0.186421,1.290035,0.291882,63.914000,81.016000,-167.672000,0.010000
7.378930,0.076610,-6.368580,0.216249,1.177117,0.286556,63.914000,81.016000,-167.672000,0.010000
7.067680,0.114920,-6.608000,0.373908,1.186705,0.264186,63.914000,81.016000,-167.672000,0.010000
6.976700,0.172380,-6.718130,0.466586,1.169660,0.234358,63.914000,81.016000,-167.672000,0.010000
6.555320,0.339980,-6.718130,0.507066,1.019458,0.236489,63.914000,81.016000,-167.672000,0.010000
6.153100,0.402230,-6.947970,0.561394,0.994957,0.298274,63.914000,81.016000,-167.672000,0.010000
5.870580,0.454900,-7.297530,0.612527,1.043959,0.340885,63.914000,81.016000,-167.672000,0.010000
5.645530,0.349550,-7.311890,0.663660,1.168595,0.381365,63.914000,81.016000,-167.672000,0.010000
5.669470,0.339980,-7.297530,0.671117,1.176052,0.398409,63.914000,81.016000,-167.672000,0.010000
5.813120,0.459690,-7.398080,0.628506,1.199488,0.430367,63.914000,89.355000,-166.531000,0.010000
6.042960,0.363920,-7.307100,0.675378,1.304949,0.467651,63.914000,89.355000,-166.531000,0.010000
6.090850,0.320820,-7.297530,0.656203,1.388040,0.443150,63.914000,89.355000,-166.531000,0.010000
6.157890,0.675160,-7.728480,0.609331,1.456216,0.393083,63.914000,89.355000,-166.531000,0.010000
6.507440,0.804450,-8.015790,0.536893,1.513741,0.371777,63.914000,89.355000,-166.531000,0.010000
5.822700,0.392650,-7.455540,0.499609,1.375256,0.367516,63.914000,89.355000,-166.531000,0.010000
5.401320,0.746990,-7.220910,0.377104,0.973652,0.340885,63.914000,89.355000,-166.531000,0.010000
4.960790,0.565030,-7.091630,0.304666,0.784035,0.288687,63.914000,89.355000,-166.531000,0.010000
4.922480,0.723050,-7.474700,0.255663,0.754207,0.280165,63.914000,89.355000,-166.531000,0.010000
4.912900,0.785300,-7.958330,0.215183,0.761664,0.257794,63.914000,89.355000,-166.531000,0.010000
4.649540,0.833180,-7.671020,0.186421,0.794687,0.219444,63.914000,89.355000,-166.531000,0.010000
4.903330,0.842760,-7.733270,0.183225,0.846885,0.217314,63.914000,89.355000,-166.531000,0.010000
5.161900,0.914590,-8.054090,0.152333,0.964064,0.207727,63.914000,89.355000,-166.531000,0.010000
5.195420,1.010350,-7.929600,0.150202,1.128115,0.209857,61.547000,96.504000,-165.391000,0.010000
4.922480,0.924160,-7.656660,0.213053,0.953412,0.199204,61.547000,96.504000,-165.391000,0.010000
4.941630,0.972050,-7.690180,0.183225,0.698813,0.210922,61.547000,96.504000,-165.391000,0.010000
4.874590,0.909800,-7.982270,0.168312,0.665790,0.186421,61.547000,96.504000,-165.391000,0.010000
4.587290,1.058240,-7.747640,0.123571,0.591222,0.150202,61.547000,96.504000,-165.391000,0.010000
4.419700,0.948100,-7.685390,0.101200,0.444215,0.141680,61.547000,96.504000,-165.391000,0.010000
4.314350,0.957680,-8.154650,0.077764,0.402670,0.115049,61.547000,96.504000,-165.391000,0.010000
4.180280,1.029510,-8.331820,0.053263,0.472977,0.093743,61.547000,96.504000,-165.391000,0.010000
4.079720,0.943320,-8.355760,0.142745,0.464455,0.104396,61.547000,96.504000,-165.391000,0.010000
4.113240,0.995990,-8.403650,0.234358,0.551807,0.119310,61.547000,96.504000,-165.391000,0.010000
4.165910,1.019930,-8.422800,0.239684,0.907605,0.107592,61.547000,96.504000,-165.391000,0.010000
4.199430,1.120490,-8.274360,0.229032,1.098288,0.083091,61.547000,96.504000,-165.391000,0.010000
4.007890,0.924160,-8.140290,0.203466,0.994957,0.086286,61.547000,96.504000,-165.391000,0.010000
4.027050,0.909800,-8.585610,0.110788,0.869256,0.062851,65.098000,102.461000,-164.250000,0.010000
3.854660,0.857120,-8.585610,0.168312,0.775513,0.060720,65.098000,102.461000,-164.250000,0.010000
3.605670,1.130060,-8.398860,0.229032,0.673247,0.053263,65.098000,102.461000,-164.250000,0.010000
3.529050,0.885850,-8.260000,0.256729,0.617853,0.047937,65.098000,102.461000,-164.250000,0.010000
3.433290,1.082180,-8.537720,0.233293,0.808536,0.044741,65.098000,102.461000,-164.250000,0.010000
3.294420,1.063030,-8.724470,0.230097,1.040763,0.033023,65.098000,102.461000,-164.250000,0.010000
3.380610,1.029510,-8.896850,0.329167,1.243164,0.068177,65.098000,102.461000,-164.250000,0.010000
3.035850,0.972050,-9.193730,0.420779,1.612810,0.030893,65.098000,102.461000,-164.250000,0.010000
3.236960,0.900220,-9.299080,0.487891,1.931324,0.028762,65.098000,102.461000,-164.250000,0.010000
3.308790,0.909800,-9.380480,0.425041,2.131594,-0.018109,65.098000,102.461000,-164.250000,0.010000
2.791640,1.077390,-8.939950,0.419714,2.041047,-0.019175,65.098000,102.461000,-164.250000,0.010000
2.590530,1.125270,-8.298300,0.449542,1.787514,0.004261,65.098000,102.461000,-164.250000,0.010000
2.671930,1.053450,-8.638280,0.402670,1.673530,0.040480,61.547000,111.992000,-167.672000,0.010000
2.537850,1.063030,-8.418010,0.280165,1.531850,0.024501,61.547000,111.992000,-167.672000,0.010000
2.183510,0.981620,-8.576030,0.282295,1.309210,0.046872,61.547000,111.992000,-167.672000,0.010000
1.958460,1.211470,-8.901640,0.235423,1.358212,0.053263,61.547000,111.992000,-167.672000,0.010000
1.843540,1.072600,-9.107540,0.148072,1.568069,0.022371,61.547000,111.992000,-167.672000,0.010000
2.025490,1.163580,-9.107540,0.148072,1.620267,0.022371,61.547000,111.992000,-167.672000,0.010000
1.857900,1.058240,-9.011780,0.152333,1.558482,0.033023,61.547000,111.992000,-167.672000,0.010000
1.814800,1.216250,-9.236830,0.210922,1.605353,0.043676,61.547000,111.992000,-167.672000,0.010000
1.843540,1.379060,-9.500190,0.224771,1.791775,0.092678,61.547000,111.992000,-167.672000,0.010000
1.335960,1.230620,-9.610330,0.255663,1.819472,0.103331,61.547000,111.992000,-167.672000,0.010000
0.617700,1.312020,-9.682150,0.215183,1.944108,0.075634,61.547000,111.992000,-167.672000,0.010000
0.588970,1.139640,-9.495400,0.233293,2.101767,0.041545,61.547000,111.992000,-167.672000,0.010000
0.660800,1.197100,-8.930370,0.188552,2.035720,0.047937,61.547000,111.992000,-167.672000,0.010000
0.708680,0.957680,-8.844180,0.117179,1.879126,0.079895,62.730000,116.758000,-161.969000,0.010000
0.842760,1.063030,-9.145850,0.001065,1.825863,0.066046,62.730000,116.758000,-161.969000,0.010000
0.612920,1.058240,-9.509770,-0.044741,1.875931,0.084156,62.730000,116.758000,-161.969000,0.010000
0.110130,1.264140,-9.634270,0.113983,1.936651,0.102265,62.730000,116.758000,-161.969000,0.010000
0.000000,1.058240,-9.950300,0.226901,2.092179,0.121440,62.730000,116.758000,-161.969000,0.010000
0.081400,0.962470,-9.945510,0.278034,2.360626,0.101200,62.730000,116.758000,-161.969000,0.010000
-0.201110,1.077390,-9.854530,0.249272,2.708967,0.079895,62.730000,116.758000,-161.969000,0.010000
-0.608130,1.173160,-9.830590,0.167247,3.198989,0.056459,62.730000,116.758000,-161.969000,0.010000
-1.063030,1.024720,-8.710110,0.121440,3.185141,0.062851,62.730000,116.758000,-161.969000,0.010000
-1.364690,1.063030,-8.585610,-0.020240,2.945456,0.061785,62.730000,116.758000,-161.969000,0.010000
-1.733400,0.962470,-9.457100,-0.196009,2.871953,0.084156,62.730000,116.758000,-161.969000,0.010000
-1.929730,1.096540,-9.279930,-0.225836,2.927347,0.021305,62.730000,116.758000,-161.969000,0.010000
-2.183510,0.986410,-9.035720,-0.279099,2.960370,-0.033023,62.730000,116.758000,-161.969000,0.010000
-2.935290,1.010350,-9.323020,-0.041545,2.932673,-0.049002,61.547000,133.437000,-150.562000,0.010000
-3.639190,0.742200,-9.174580,0.256729,2.852778,-0.073503,61.547000,133.437000,-150.562000,0.010000
-4.434060,0.684740,-9.002200,0.737163,2.783536,-0.096939,61.547000,133.437000,-150.562000,0.010000
-4.520250,0.995990,-8.676590,1.154747,2.768622,-0.072438,61.547000,133.437000,-150.562000,0.010000
-4.510680,1.139640,-7.613560,1.159008,2.681271,-0.057524,61.547000,133.437000,-150.562000,0.010000
-4.395750,1.130060,-6.967130,1.001349,2.312689,0.001065,61.547000,133.437000,-150.562000,0.010000
-3.749320,1.273720,-7.048530,0.588026,2.005893,0.056459,61.547000,133.437000,-150.562000,0.010000
-3.514690,1.666360,-7.278370,0.344080,1.933455,0.343015,61.547000,133.437000,-150.562000,0.010000
-4.232950,1.359910,-7.627930,0.248207,1.854625,0.445281,61.547000,133.437000,-150.562000,0.010000
-4.764460,1.067810,-8.413230,0.379234,1.988849,0.451672,61.547000,133.437000,-150.562000,0.010000
-4.970360,0.861910,-8.662220,0.551807,2.142247,0.429302,61.547000,133.437000,-150.562000,0.010000
-5.051770,1.288080,-8.030150,0.591222,2.160356,0.409062,61.547000,133.437000,-150.562000,0.010000
-5.204990,1.273720,-7.584830,0.626375,2.134790,0.419714,61.547000,133.437000,-150.562000,0.010000
-5.856220,1.254560,-7.096410,0.475108,2.033590,0.423975,60.363000,141.777000,-136.875000,0.010000
-5.774810,1.015140,-6.603210,0.428236,2.038916,0.366451,60.363000,141.777000,-136.875000,0.010000
-6.033390,0.957680,-6.435610,0.516653,2.196575,0.313188,60.363000,141.777000,-136.875000,0.010000
-6.248870,0.828390,-6.540960,0.687096,2.191249,0.198139,60.363000,141.777000,-136.875000,0.010000
-6.426040,0.909800,-6.924030,0.917193,2.162487,0.140615,60.363000,141.777000,-136.875000,0.010000
-6.421250,1.077390,-6.991070,1.053547,2.035720,0.142745,60.363000,141.777000,-136.875000,0.010000
-6.392520,1.292870,-6.732500,0.992826,1.842907,0.128897,60.363000,141.777000,-136.875000,0.010000
-6.799530,1.493980,-6.301540,0.913997,1.813080,0.092678,60.363000,141.777000,-136.875000,0.010000
-6.631940,1.398210,-5.707780,0.751011,1.924933,0.109722,60.363000,141.777000,-136.875000,0.010000
-6.449980,1.436520,-5.219360,0.446346,1.650095,0.134223,60.363000,141.777000,-136.875000,0.010000
-6.689400,1.393430,-6.363790,0.367516,1.511610,0.175769,60.363000,141.777000,-136.875000,0.010000
-7.086840,1.278500,-7.340620,0.634898,1.780057,0.156594,60.363000,141.777000,-136.875000,0.010000
-8.135500,1.628060,-7.139510,0.779774,1.655421,0.141680,60.363000,141.777000,-136.875000,0.010000
-8.020580,1.881840,-6.756440,0.756338,1.526524,0.157659,60.363000,141.777000,-136.875000,0.010000
-7.431600,2.073380,-6.454770,0.528371,1.723598,0.258859,60.363000,141.777000,-136.875000,0.010000
-7.498640,2.030280,-5.224150,0.233293,1.687379,0.338754,60.363000,141.777000,-136.875000,0.010000
